256007068,234806,101378,23793,234778,101378,23798,234776,101404,23800,3668,97043928200824490,864691136702497910,97043928200829620,864691135455792234
447899056,348442,137072,18982,348492,137063,18985,348484,137064,18988,2592,112670599167423978,864691136239091123,112670599167437270,864691135645673199
69476841,129494,128818,18195,129542,128756,18187,129498,128740,18180,8720,82551677013802110,864691136339230871,82551677013784929,864691137021063022
365945680,302282,166246,26266,302332,166234,26264,302338,166260,26267,1396,106341330141278424,864691135546103462,106341330141276374,864691135885111664
122499549,155524,94768,19043,155546,94786,19046,155472,94846,19049,7780,86135878895925015,864691133703622993,86135878895930369,864691137021063022
71338369,129014,146208,16621,128938,146164,16624,129014,146208,16621,320,82483644530426979,864691136989989525,82483644530426979,864691136989989525
402001389,320716,175400,25187,320710,175378,25181,320670,175454,25173,1704,108875841747960748,864691135539945458,108875841747949104,864691135885111664
110289202,147574,126488,14923,147592,126520,14920,147604,126550,14922,2480,85084607803898224,864691134326109368,85084607803896934,864691136117004196
109714484,148360,129924,15844,148338,129894,15845,148300,129910,15846,4628,85155457651982077,864691136483730916,85155457651987519,864691136117004196
353274569,290444,184238,25369,290450,184300,25371,290394,184320,25373,5684,104725254072796814,864691134969493031,104725254072795850,864691135885111664
70625183,128442,120608,18623,128438,120656,18626,128418,120698,18630,7816,82409840080856812,864691135649306658,82409840080864626,864691137021063022
45991152,112916,141730,18098,112982,141720,18095,112950,141778,18089,16360,80301595186893068,864691132136768399,80301595186882888,864691136989989525
440815894,347248,128784,18894,347176,128776,18895,347146,128816,18903,2196,112528762100824078,864691136215952062,112458393356642211,864691135645673199
412063931,328084,118640,17613,328052,118668,17621,328008,118722,17621,5236,109853375298017801,864691135584413682,109853375298025695,864691135645673199
105147662,145510,236158,19721,145552,236118,19717,145598,236154,19717,2852,84817839399431258,864691135916782950,84817839399422986,864691135568681196
368821102,304622,82798,24514,304590,82770,24511,304520,82798,24512,18580,106611603575162322,864691134856330035,106611603575159283,864691135885111664
103087452,144382,133522,15102,144473,133516,15100,144454,133502,15094,8476,84592988667541903,864691135164331582,84663357411679163,864691136117004196
70625821,129362,121032,18582,129386,120956,18585,129390,120980,18587,3156,82550646288645565,864691136306601367,82550577569167232,864691137021063022
381647565,309578,178232,25574,309558,178264,25573,309570,178206,25568,4164,107328072973894387,864691135849435998,107328072973885758,864691135885111664
250384622,228972,118050,22030,228948,117980,22031,228904,117958,22032,3848,96272139556021432,864691134887295076,96272070836539952,864691135455792234
385460148,313392,191100,25716,313360,191082,25712,313292,191090,25708,3472,107892740980884127,864691135500904690,107822372236712743,864691135885111664
413032038,329322,90622,20349,329274,90588,20344,329282,90588,20338,592,110060702295038149,864691133948347135,110060702295026875,864691135645673199
423320795,335436,117562,17965,335458,117548,17967,335462,117468,17973,3104,110908769088653192,864691135066422687,110908769088660281,864691135645673199
85624601,136952,110736,17339,136974,110686,17336,136968,110682,17344,15580,83604734141268590,864691134051698684,83604734141273009,864691137021063022
81074324,131214,156236,19259,131226,156283,19254,131240,156188,19252,2280,82836794257051791,864691135435037170,82836794257047013,864691136989989525
71977993,127360,149302,16777,127318,149324,16772,127356,149280,16771,456,82272950614972362,864691134915887192,82272950614966093,864691136989989525
365258742,299526,163718,24025,299528,163746,24022,299540,163772,24019,4060,105918773743626259,864691135568891014,105918773743617005,864691135885111664
59187005,121158,126412,18627,121152,126412,18624,121170,126390,18617,312,81425433576599217,864691136134913361,81425433576584358,864691136989989525
222439102,216332,119276,24837,216337,119294,24835,216242,119370,24835,26576,94513058726361023,864691135441463880,94513058726359259,864691135455792234
90349262,138278,130626,17512,138280,130602,17513,138270,130550,17510,4268,83818520500123489,864691135242025322,83748151755939140,864691136117004196
445103340,349660,124856,18344,349698,124786,18352,349730,124736,18350,14228,112809687254564951,864691136695937533,112880055998785654,864691135645673199
49584765,115430,102966,19495,115433,102940,19488,115420,102998,19483,3756,80648216428744721,864691135518600586,80648216428734226,864691136989989525
72852104,129002,130406,14958,128944,130358,14956,128878,130344,14962,11924,82481514025173129,864691135442705355,82481514025173102,864691136117004196
426005756,337686,131830,17536,337620,131810,17538,337550,131732,17538,14012,111192168143702793,864691135204283863,111192099424216925,864691135645673199
218946123,216082,115584,23426,216140,115614,23430,216106,115562,23436,7944,94442208744625064,864691135082749175,94512577488772705,864691135455792234
100286388,146174,120028,17981,146098,120006,17974,146098,120006,17974,1048,84872677340318544,864691136269076631,84872608620851909,864691137021063022
87149736,136492,122680,18201,136458,122650,18192,136568,122594,18184,4936,83536014798608380,864691136292731108,83536014798595589,864691137021063022
411751232,328120,127884,18809,328269,127835,18808,328150,127760,18802,12000,109854612383021919,864691135479358916,109854612383010359,864691135645673199
222006872,214610,121444,25817,214620,121440,25814,214612,121382,25812,3036,94302227505927370,864691136005896840,94302227505922850,864691135455792234
200995032,203420,98444,20754,203436,98438,20750,203452,98448,20749,10848,92751022086490568,864691134516776652,92751022086483101,864691135455792234
62277099,122936,144960,18928,122954,144924,18921,123018,144988,18928,23400,81709382454769846,864691136675934180,81709382454769069,864691136989989525
81011557,134080,110300,17909,134098,110336,17908,134080,110346,17901,772,83182521743371942,864691135219499943,83182521743362799,864691137021063022
373631401,305704,182908,24046,305778,182832,24047,305776,182774,24047,10172,106836110038577812,864691135065723225,106836110038579733,864691135885111664
216287887,211958,101692,22593,211950,101636,22594,211926,101590,22592,10492,93877403297900085,864691135849471796,93877403297898557,864691135455792234
90441012,135756,189346,18160,135782,189314,18165,135774,189336,18166,1332,83474579586341582,864691135664077318,83474579586355378,864691135568681196
123441068,157774,101502,16261,157749,101504,16259,157770,101500,16258,5688,86488615567712975,864691136483806508,86488615567713804,864691136117004196
65074752,123618,123660,17567,123636,123592,17571,123672,123558,17574,9288,81776933565826468,864691136146182807,81776864846370455,864691136989989525
